Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
27-01-2017,AXISBANK,EQ,463.55,465.25,478.85,465.25,472,472.85,474.24,8821164,4.18337E+14,135755,5097039,0.5778
30-01-2017,AXISBANK,EQ,472.85,472,476.6,470.85,471.45,471.9,473.44,4525720,2.14265E+14,70528,2653495,0.5863
31-01-2017,AXISBANK,EQ,471.9,472,472,464.3,466,466,466.74,10629001,4.96102E+14,106673,8600223,0.8091
01-02-2017,AXISBANK,EQ,466,467.75,479.9,460,475.8,475.65,471.68,8340303,3.93394E+14,100129,4571977,0.5482
02-02-2017,AXISBANK,EQ,475.65,476.25,486,473.35,483,482.55,482.87,7557596,3.64931E+14,103188,4066127,0.538
03-02-2017,AXISBANK,EQ,482.55,483.7,492.5,480.15,489.9,490.7,487.58,7134563,3.47868E+14,77751,3474987,0.4871
06-02-2017,AXISBANK,EQ,490.7,494.75,500.2,492,499,498.3,496.6,8575116,4.25837E+14,79040,5473532,0.6383
07-02-2017,AXISBANK,EQ,498.3,498.4,499.7,490.6,491.45,493.4,495.04,5242366,2.59516E+14,67926,2362038,0.4506
08-02-2017,AXISBANK,EQ,493.4,492.4,492.7,481.85,488.75,487.6,486.5,9694192,4.71622E+14,119025,5749613,0.5931
09-02-2017,AXISBANK,EQ,487.6,491,494.55,482.95,486.55,485.25,488.05,7938519,3.87438E+14,82218,4695940,0.5915
10-02-2017,AXISBANK,EQ,485.25,489.75,492.5,486.2,488.75,488.9,489.07,10345868,5.05988E+14,103877,7925879,0.7661
13-02-2017,AXISBANK,EQ,488.9,492.7,493.85,486.75,490.95,490.3,490.37,6626404,3.24937E+14,101009,3730306,0.5629
14-02-2017,AXISBANK,EQ,490.3,490.3,491.45,482.1,486.3,486.9,485.87,4089031,1.98674E+14,60672,2169324,0.5305
15-02-2017,AXISBANK,EQ,486.9,488,493.45,483.8,489,488.2,488.31,6242589,3.0483E+14,87387,3441356,0.5513
16-02-2017,AXISBANK,EQ,488.2,487.7,494.35,486.55,493.2,493.15,490.87,5218900,2.56178E+14,71174,2937519,0.5629
17-02-2017,AXISBANK,EQ,493.15,501,504,487.4,488.95,489.1,495.54,12983330,6.43382E+14,98317,7504264,0.578
20-02-2017,AXISBANK,EQ,489.1,489.4,490.65,479.65,479.9,481.05,484.89,5840632,2.83206E+14,67635,3577547,0.6125
21-02-2017,AXISBANK,EQ,481.05,481.9,509.05,481.2,506.75,504.35,493.14,16440027,8.10718E+14,134791,7818503,0.4756
22-02-2017,AXISBANK,EQ,504.35,508.5,528.05,507.8,524.2,525.3,519.18,20167381,1.04706E+15,266431,8877589,0.4402
23-02-2017,AXISBANK,EQ,525.3,525,530,518.05,524.55,528.15,525.35,10360480,5.44284E+14,154412,5690909,0.5493
27-02-2017,AXISBANK,EQ,528.15,527.9,527.9,507.3,509.1,508.95,513.5,7372140,3.78557E+14,112788,3578982,0.4855
28-02-2017,AXISBANK,EQ,508.95,509.4,512.5,504.6,506,506.65,507.87,5799421,2.94533E+14,105184,2996636,0.5167
01-03-2017,AXISBANK,EQ,506.65,511,522,510.15,514,513.4,516.4,7624002,3.93704E+14,100320,3143214,0.4123
02-03-2017,AXISBANK,EQ,513.4,515.1,519.8,503.7,507.5,506.3,512.26,7112655,3.6435E+14,122474,3667886,0.5157
03-03-2017,AXISBANK,EQ,506.3,507.25,515,506.25,513.6,512.9,510.67,3965255,2.02492E+14,64578,1966326,0.4959
06-03-2017,AXISBANK,EQ,512.9,514.7,520.8,512.3,518.55,518.65,517.28,6994407,3.6181E+14,109431,4318810,0.6175
07-03-2017,AXISBANK,EQ,518.65,519,519.9,509.25,512,511.8,512.32,6043543,3.09621E+14,113256,4118438,0.6815
08-03-2017,AXISBANK,EQ,511.8,504.6,512.8,500.25,512.05,510.15,506.51,8850848,4.483E+14,115528,4905726,0.5543
09-03-2017,AXISBANK,EQ,510.15,509.6,519.55,506.5,516.15,516.4,515.55,8560015,4.41309E+14,121362,4557341,0.5324
10-03-2017,AXISBANK,EQ,516.4,519.2,520,513,515.25,515.9,515.76,5494130,2.83364E+14,96693,2929411,0.5332
14-03-2017,AXISBANK,EQ,515.9,524.9,525.65,509.55,511,510.9,518.2,7975713,4.13304E+14,110015,4427875,0.5552
15-03-2017,AXISBANK,EQ,510.9,514.7,515.8,509.05,511.75,511.7,512.4,6248549,3.20176E+14,78589,3845361,0.6154
16-03-2017,AXISBANK,EQ,511.7,513,516.8,511.3,513.05,513.65,513.91,5362177,2.75565E+14,83616,3445524,0.6426
17-03-2017,AXISBANK,EQ,513.65,515.3,519,511.7,515.45,517.15,516.74,20296836,1.04882E+15,132707,13276614,0.6541
20-03-2017,AXISBANK,EQ,517.15,518,518.25,501.3,502.5,502.85,506.33,4932998,2.49775E+14,67190,2233715,0.4528
21-03-2017,AXISBANK,EQ,502.85,498.75,500,486.05,489,488.3,490.2,11017752,5.40095E+14,151010,6532415,0.5929
22-03-2017,AXISBANK,EQ,488.3,485,502.4,484,485.5,485.45,492.74,12685275,6.25058E+14,145380,5458447,0.4303
23-03-2017,AXISBANK,EQ,485.45,487.55,492,483,487.8,488.25,487.12,6942275,3.38176E+14,87008,3521065,0.5072
24-03-2017,AXISBANK,EQ,488.25,491,495.7,484.85,489.3,489.35,491.31,5501203,2.70279E+14,74454,2615133,0.4754
27-03-2017,AXISBANK,EQ,489.35,488.4,493.25,483.55,487,487.15,487.84,5384510,2.6268E+14,74118,2637317,0.4898
28-03-2017,AXISBANK,EQ,487.15,492.3,505,490.05,504.25,502.8,498.88,11194711,5.5848E+14,155396,4529904,0.4046
29-03-2017,AXISBANK,EQ,502.8,506,513,500.1,502.55,504.2,506.13,12677454,6.41644E+14,137410,5088937,0.4014
30-03-2017,AXISBANK,EQ,504.2,498.95,504,495,498.35,499.25,499.39,8454772,4.2222E+14,96997,4074523,0.4819
31-03-2017,AXISBANK,EQ,499.25,499.7,503.7,488.8,490.8,490.8,496.23,6985211,3.46631E+14,142856,3759188,0.5382
03-04-2017,AXISBANK,EQ,490.8,495.7,503.7,491.35,501,500.6,498.75,5755303,2.87046E+14,65980,2046308,0.3556
05-04-2017,AXISBANK,EQ,500.6,503.85,510.55,498.85,507,508.3,505.36,6595144,3.33293E+14,79090,2753188,0.4175
06-04-2017,AXISBANK,EQ,508.3,507.7,517.65,505.15,508,508.7,510.97,9928098,5.07291E+14,129674,4825801,0.4861
07-04-2017,AXISBANK,EQ,508.7,507,514.9,502.5,504.6,504.2,508.51,5019268,2.55236E+14,53791,1823925,0.3634
10-04-2017,AXISBANK,EQ,504.2,504.65,513,503.35,510.2,510.75,509.81,5986936,3.05219E+14,97021,2654612,0.4434
11-04-2017,AXISBANK,EQ,510.75,509.6,516.6,508.1,513.55,515.05,513.28,7406691,3.80173E+14,100772,4164761,0.5623
12-04-2017,AXISBANK,EQ,515.05,515.3,520.4,503.25,506.6,506,511.95,6161411,3.15434E+14,73530,2628324,0.4266
13-04-2017,AXISBANK,EQ,506,506.6,511.35,502.9,507.85,507.55,507.01,6216374,3.15175E+14,63209,3108426,0.5
17-04-2017,AXISBANK,EQ,507.55,505.55,509.05,501.25,501.75,502.35,504.68,4070932,2.05452E+14,50314,2169667,0.533
18-04-2017,AXISBANK,EQ,502.35,505,508.95,498,498.3,499.65,505.53,5450454,2.75536E+14,51801,3030846,0.5561
19-04-2017,AXISBANK,EQ,499.65,498.25,501.45,488.25,498.3,499.5,495.11,7447021,3.6871E+14,86641,3534794,0.4747
20-04-2017,AXISBANK,EQ,499.5,496.15,504.4,487,488.25,488,490.14,8153829,3.99649E+14,119396,4866643,0.5969
21-04-2017,AXISBANK,EQ,488,492,497,483.3,486,486.25,489.99,10301245,5.04748E+14,152480,6090748,0.5913
24-04-2017,AXISBANK,EQ,486.25,487.95,503.6,481,497.05,498.65,494.46,14182302,7.01262E+14,148845,7997508,0.5639
25-04-2017,AXISBANK,EQ,498.65,501,520.15,495.1,518.1,516.4,506.97,13778124,6.98506E+14,139628,6757145,0.4904
26-04-2017,AXISBANK,EQ,516.4,519.5,525,508.05,516.2,517.15,518.06,11516903,5.96645E+14,141722,3193699,0.2773
27-04-2017,AXISBANK,EQ,517.15,524,524,503.25,508.25,506.6,508.99,22108735,1.12532E+15,237163,9381194,0.4243
28-04-2017,AXISBANK,EQ,506.6,508.3,515.3,504.5,509,509.65,510.62,9287281,4.74224E+14,96394,4425133,0.4765
02-05-2017,AXISBANK,EQ,509.65,509.5,513.1,501.6,506.8,505.55,506.13,7539462,3.81595E+14,112823,3974742,0.5272
03-05-2017,AXISBANK,EQ,505.55,506.9,507.35,500,500.5,500.85,503.2,7220815,3.63349E+14,65802,4027993,0.5578
04-05-2017,AXISBANK,EQ,500.85,504.95,521.8,502,518,518.85,516.2,15719994,8.11467E+14,146258,6421448,0.4085
05-05-2017,AXISBANK,EQ,518.85,522,522.4,502.5,503.4,504.5,509.35,9440005,4.80822E+14,138090,4204184,0.4454
08-05-2017,AXISBANK,EQ,504.5,509,513.7,503.3,510.5,511.2,509.51,6834456,3.48225E+14,82389,3234950,0.4733
09-05-2017,AXISBANK,EQ,511.2,513,521.25,510.55,519.05,518.2,516.37,7872272,4.06504E+14,74783,3633872,0.4616
10-05-2017,AXISBANK,EQ,518.2,519,527.55,515.7,525.6,526.35,523.26,8812464,4.61123E+14,92342,3299600,0.3744
11-05-2017,AXISBANK,EQ,526.35,525.2,534.6,513.45,515.4,516.9,525.97,8962710,4.71414E+14,101765,2995266,0.3342
12-05-2017,AXISBANK,EQ,516.9,516.7,516.85,499.2,503.9,503,507.04,9934430,5.0371E+14,132361,4127765,0.4155
15-05-2017,AXISBANK,EQ,503,505,508.5,498.4,500.25,500.1,502.95,8806756,4.42938E+14,109965,4320438,0.4906
16-05-2017,AXISBANK,EQ,500.1,502.1,504.5,493.5,502.05,501.5,499.85,8610492,4.30394E+14,101028,4027982,0.4678
17-05-2017,AXISBANK,EQ,501.5,501.35,506.75,498.5,502,502.8,502.88,6443135,3.24015E+14,84189,2876528,0.4464
18-05-2017,AXISBANK,EQ,502.8,498,499.1,490.25,492.85,492,494.96,9227022,4.56699E+14,95624,5348691,0.5797
19-05-2017,AXISBANK,EQ,492,495.75,503.85,494.2,501.9,501.7,499.1,7611430,3.7989E+14,72985,4190505,0.5506
22-05-2017,AXISBANK,EQ,501.7,504,507.45,499.5,502,502.3,503,4970982,2.50038E+14,62027,2665857,0.5363
23-05-2017,AXISBANK,EQ,502.3,502.25,506.1,495.2,500.5,500.6,500.17,7549551,3.77603E+14,69512,4120666,0.5458
24-05-2017,AXISBANK,EQ,500.6,503,505,495,499.65,499.3,498.39,7271148,3.6239E+14,61592,4986725,0.6858
25-05-2017,AXISBANK,EQ,499.3,502,509.9,495.85,507.85,507.45,504.39,9157557,4.61902E+14,106201,4220728,0.4609
26-05-2017,AXISBANK,EQ,507.45,508,513,505,510.5,511.45,508.86,5995136,3.05068E+14,72779,2824290,0.4711
29-05-2017,AXISBANK,EQ,511.45,511.9,515,502.2,507.45,507.25,507.58,5441466,2.762E+14,62036,2462115,0.4525
30-05-2017,AXISBANK,EQ,507.25,505,516.95,503.65,514,514.4,512.4,4725430,2.42132E+14,81509,1690453,0.3577
31-05-2017,AXISBANK,EQ,514.4,514,516,509.5,514.05,514.05,513.03,7263061,3.72617E+14,127912,4571507,0.6294
01-06-2017,AXISBANK,EQ,514.05,512.15,515.95,505.5,510,509.3,509.17,8105813,4.12726E+14,50261,5638214,0.6956
02-06-2017,AXISBANK,EQ,509.3,513.5,513.5,506.35,507.5,508.05,509.46,4474040,2.27936E+14,69112,2589478,0.5788
05-06-2017,AXISBANK,EQ,508.05,507.35,516.75,507,513.8,513.65,513.15,3858825,1.98014E+14,57915,1623770,0.4208
06-06-2017,AXISBANK,EQ,513.65,514,514.4,505.55,509.75,510.2,509.31,3866339,1.96915E+14,42061,1846559,0.4776
07-06-2017,AXISBANK,EQ,510.2,510,515.45,508.1,514.45,514.2,511.95,3389166,1.73509E+14,63216,1606010,0.4739
08-06-2017,AXISBANK,EQ,514.2,514,521.8,511.35,515,515.75,517.07,5980728,3.09244E+14,91962,2729718,0.4564
09-06-2017,AXISBANK,EQ,515.75,515,516.35,509.4,513.1,513.65,513.11,3242063,1.66354E+14,49349,1170363,0.361
12-06-2017,AXISBANK,EQ,513.65,512.45,513.1,506,507.15,507.5,509.94,2360518,1.20373E+14,43179,977595,0.4141
13-06-2017,AXISBANK,EQ,507.5,509,512.3,505.5,507,506.45,508.42,2181945,1.10935E+14,51764,950074,0.4354
14-06-2017,AXISBANK,EQ,506.45,509,510.9,501.55,508.85,509.5,507.45,4648343,2.35882E+14,66054,2697523,0.5803
15-06-2017,AXISBANK,EQ,509.5,508.85,509.3,504,507.4,507.6,506.77,3425367,1.73587E+14,58545,2109450,0.6158
16-06-2017,AXISBANK,EQ,507.6,507.65,514.3,507.5,509.15,510.45,510.27,4999502,2.55109E+14,56697,2959675,0.592
19-06-2017,AXISBANK,EQ,510.45,511,525.35,509.3,518,520.15,517.27,6844723,3.54056E+14,70602,3499580,0.5113
20-06-2017,AXISBANK,EQ,520.15,520.2,521.7,510.5,512.95,511.85,515.15,4388846,2.26092E+14,55076,2203975,0.5022
21-06-2017,AXISBANK,EQ,511.85,511.05,512.5,506.75,507.35,507.75,509.19,4346995,2.21347E+14,73840,2500935,0.5753
22-06-2017,AXISBANK,EQ,507.75,508.9,514.45,506.65,508,508,510.48,3463745,1.76817E+14,67487,1707367,0.4929
23-06-2017,AXISBANK,EQ,508,509.6,510.45,503.65,505,504.65,506.14,3548884,1.79625E+14,55281,1827409,0.5149
27-06-2017,AXISBANK,EQ,504.65,506,506.7,484.45,494,492.85,491.01,9842829,4.83289E+14,110049,6251831,0.6352
28-06-2017,AXISBANK,EQ,492.85,493.8,500.35,490.05,496.45,492,493.28,12691859,6.26066E+14,76061,10038114,0.7909
29-06-2017,AXISBANK,EQ,492,498,514.4,497.7,510.7,512.1,510.39,11855524,6.05088E+14,96263,4570578,0.3855
30-06-2017,AXISBANK,EQ,512.1,510.6,520,508.1,519,517.35,513.68,7600005,3.90396E+14,70339,3757896,0.4945
03-07-2017,AXISBANK,EQ,517.35,517.1,521.8,515,517,517.25,518.62,3701949,1.9199E+14,50518,1560626,0.4216
04-07-2017,AXISBANK,EQ,517.25,516.8,517.55,506.55,507.7,508.4,510.84,4086213,2.08741E+14,44090,2037542,0.4986
05-07-2017,AXISBANK,EQ,508.4,507.75,515.4,507.75,514.55,513.9,512.56,3154406,1.61683E+14,45895,1393508,0.4418
06-07-2017,AXISBANK,EQ,513.9,511,512.85,508.15,509.45,509.5,510.69,3514758,1.79494E+14,29962,1894962,0.5391
07-07-2017,AXISBANK,EQ,509.5,508.25,508.95,501.25,504.5,503.15,504.92,3509920,1.77224E+14,69429,1645142,0.4687
10-07-2017,AXISBANK,EQ,503.15,521,529.75,506.7,510,509.95,510.48,1245716,6.35915E+13,7548,768768,0.6171
11-07-2017,AXISBANK,EQ,509.95,512,512.4,505.8,507.8,506.8,508.44,3928279,1.99729E+14,71571,2473178,0.6296
12-07-2017,AXISBANK,EQ,506.8,508.9,509.9,504.2,507.3,506.75,506.27,5504892,2.78696E+14,70653,4230384,0.7685
13-07-2017,AXISBANK,EQ,506.75,508,516.85,508,511.75,511.9,512.99,22231839,1.14046E+15,76818,19190329,0.8632
14-07-2017,AXISBANK,EQ,511.9,514,514.5,507.7,512.5,512.95,512.02,3160157,1.61806E+14,38720,1508491,0.4773
17-07-2017,AXISBANK,EQ,512.95,513.1,514,508.5,510.05,510.5,510.49,3169635,1.61808E+14,36620,1956608,0.6173
18-07-2017,AXISBANK,EQ,510.5,509,522.7,508.35,516.3,516.55,516.84,7864083,4.06448E+14,99239,4398520,0.5593
19-07-2017,AXISBANK,EQ,516.55,518,521.95,516.05,520.55,520.2,519.44,8119092,4.2174E+14,49078,6045489,0.7446
20-07-2017,AXISBANK,EQ,520.2,520.8,544.2,520.7,539.15,540,535.9,16391849,8.78436E+14,180579,7134255,0.4352
21-07-2017,AXISBANK,EQ,540,540,542.4,532.25,540.4,540.8,538.2,5567645,2.99651E+14,69704,1782212,0.3201
24-07-2017,AXISBANK,EQ,540.8,541,546.4,531.4,535.5,534.8,540.13,4779353,2.58145E+14,63022,1861535,0.3895
25-07-2017,AXISBANK,EQ,534.8,533.5,547.5,529.95,547.4,544.95,539.81,8181916,4.41669E+14,103163,2796497,0.3418
26-07-2017,AXISBANK,EQ,544.95,538.9,543.95,525.4,526.85,528.85,532.52,12085057,6.43551E+14,145641,3897247,0.3225
27-07-2017,AXISBANK,EQ,528.85,532.4,534.95,522,523.6,524.65,526.77,12290852,6.4744E+14,137599,7522662,0.6121
28-07-2017,AXISBANK,EQ,524.65,523.8,529.65,512,515,515.1,518,8268116,4.28288E+14,77752,4641265,0.5613
31-07-2017,AXISBANK,EQ,515.1,517.4,521.2,509.4,520.5,519.8,517.58,7245884,3.75033E+14,94700,4227353,0.5834
01-08-2017,AXISBANK,EQ,519.8,518.2,521.75,514.75,515.3,516.55,517.58,4562630,2.36154E+14,66142,2865458,0.628
02-08-2017,AXISBANK,EQ,516.55,518.75,524.05,512.6,513.6,516.9,519.92,4079631,2.1211E+14,64512,1660576,0.407
03-08-2017,AXISBANK,EQ,516.9,516,516.35,504.8,505.4,506,508.72,4140945,2.10658E+14,80442,2119288,0.5118
04-08-2017,AXISBANK,EQ,506,506,510.8,504.6,507.8,508.1,507.61,4972811,2.52424E+14,61421,3041480,0.6116
